115,0.053,2.9265,0.0,0.0061,0.0
121,0.054,2.9265,0.0,0.0068,0.0
126,0.053,2.9265,0.0,0.0074,0.0
132,0.054,2.9265,0.0,0.0079,0.0
137,0.054,2.9265,0.0,0.0084,0.0
143,0.054,2.9265,0.0,0.0088,0.0
148,0.054,2.9265,0.0,0.0091,0.0
153,0.053,2.9265,0.0,0.0094,0.0
158,0.053,2.9265,0.0,0.0096,0.0
164,0.054,2.9265,0.0,0.0097,0.0
169,0.054,2.9265,0.0,0.0098,0.0
175,0.054,2.9265,0.0,0.0099,0.0
180,0.054,2.9265,0.0,0.0099,0.0
186,0.054,2.9265,0.0,0.0099,0.0
191,0.054,2.9265,0.0,0.0098,0.0
196,0.053,2.9265,0.0,0.0097,0.0
201,0.053,2.9265,0.0,0.0096,0.0
207,0.054,2.9265,0.0,0.0094,0.0
212,0.054,2.9265,0.0,0.0093,0.0
218,0.054,2.9265,0.0,0.0091,0.0
223,0.054,2.9265,0.0,0.0089,0.0
229,0.054,2.9265,0.0,0.0086,0.0
234,0.054,2.9265,0.0,0.0084,0.0
239,0.053,2.9265,0.0,0.0082,0.0
244,0.053,2.9265,0.0,0.0079,0.0
250,0.054,2.9265,0.0,0.0076,0.0
256,0.055,2.9265,0.0,0.0074,0.0
261,0.054,2.9265,0.0,0.0071,0.0
266,0.054,2.9265,0.0,0.0068,0.0
272,0.054,2.9265,0.0,0.0065,0.0
277,0.054,2.9265,0.0,0.0062,0.0
282,0.053,2.9265,0.0,0.006,0.0
287,0.053,2.9265,0.0,0.0057,0.0
293,0.054,2.9265,0.0,0.0054,0.0
299,0.055,2.9265,0.0,0.0051,0.0
304,0.054,2.9265,0.0,0.0048,0.0
309,0.053,2.9265,0.0,0.0046,0.0
315,0.054,2.9265,0.0,0.0043,0.0
320,0.054,2.9265,0.0,0.0041,0.0
325,0.053,2.9265,0.0,0.0038,0.0
330,0.053,2.9265,0.0,0.0036,0.0
336,0.054,2.9265,0.0,0.0033,0.0
342,0.055,2.9265,0.0,0.0031,0.0
347,0.054,2.9265,0.0,0.0029,0.0
353,0.054,2.9265,0.0,0.0027,0.0
358,0.054,2.9265,0.0,0.0025,0.0
363,0.054,2.9265,0.0,0.0023,0.0
368,0.053,2.9265,0.0,0.0021,0.0
374,0.054,2.9265,0.0,0.0019,0.0
379,0.054,2.9265,0.0,0.0017,0.0
385,0.055,2.9265,0.0,0.0016,0.0
390,0.054,2.9265,0.0,0.0014,0.0
396,0.054,2.9265,0.0,0.0013,0.0
401,0.054,2.9265,0.0,0.0011,0.0
406,0.053,2.9265,0.0,0.001,0.0
411,0.053,2.9265,0.0,0.0009,0.0
417,0.054,2.9265,0.0,0.0008,0.0
422,0.054,2.9265,0.0,0.0006,0.0
428,0.054,2.9265,0.0,0.0005,0.0
433,0.054,2.9265,0.0,0.0004,0.0
439,0.054,2.9265,0.0,0.0003,0.0
444,0.054,2.9265,0.0,0.0003,0.0
449,0.053,2.9265,0.0,0.0002,0.0
454,0.053,2.9265,0.0,0.0001,0.0
460,0.054,2.9265,0.0,0.0001,0.0
465,0.054,2.9265,0.0,-0.0,0.0
471,0.054,2.9265,0.0,-0.0001,0.0
476,0.054,2.9265,0.0,-0.0001,0.0
482,0.054,2.9265,0.0,-0.0002,0.0
487,0.054,2.9265,0.0,-0.0002,0.0
492,0.053,2.9265,0.0,-0.0002,0.0
498,0.054,2.9265,0.0,-0.0003,0.0
503,0.054,2.9265,0.0,-0.0003,0.0
508,0.054,2.9265,0.0,-0.0003,0.0
514,0.054,2.9265,0.0,-0.0004,0.0
520,0.055,2.9265,0.0,-0.0004,0.0
525,0.054,2.9265,0.0,-0.0004,0.0
530,0.054,2.9265,0.0,-0.0004,0.0
535,0.053,2.9265,0.0,-0.0004,0.0
541,0.054,2.9265,0.0,-0.0004,0.0
546,0.054,2.9265,0.0,-0.0004,0.0
551,0.053,2.9265,0.0,-0.0004,0.0
558,0.055,2.9265,0.0,-0.0004,0.0
