493,496,497,494,489,286
494,497,498,494,496,286
495,497,497,494,496,286
494,497,499,494,496,286
495,497,498,494,490,286
494,497,498,494,497,286
493,497,498,494,496,286
494,497,498,495,497,286
495,497,498,494,490,286
494,497,499,494,496,286
495,497,498,494,496,286
493,497,498,494,496,286
494,497,498,494,491,286
495,497,497,495,496,286
494,497,498,495,496,286
494,496,498,494,498,286
495,497,498,494,496,286
495,497,497,494,495,286
494,497,498,494,496,286
495,496,498,493,496,286
494,497,498,496,496,286
495,497,497,494,497,286
495,497,498,495,497,286
495,496,498,494,496,286
495,496,498,493,496,286
494,496,498,495,496,286
495,497,498,494,496,286
493,497,498,495,496,286
494,497,498,495,496,286
494,497,498,494,497,286
495,497,498,494,496,286
494,497,498,493,496,286
495,497,498,494,496,286
493,497,498,494,497,286
494,497,498,494,498,286
494,497,498,493,497,286
495,497,498,494,497,286
495,497,497,494,496,286
494,497,498,494,495,286
494,496,498,493,496,286
494,497,498,495,496,286
494,497,499,494,496,286
495,497,498,494,496,286
494,497,498,495,496,286
494,497,498,494,496,285
494,497,498,494,497,286
495,497,498,494,496,286
495,497,498,493,496,286
495,497,498,494,496,286
494,497,498,494,497,286
495,497,498,494,496,286
494,497,498,494,496,286
495,497,498,494,496,286
493,497,498,494,497,286
494,497,498,494,496,286
493,497,498,494,497,286
494,497,498,494,496,286
493,497,498,494,497,286
495,497,498,494,497,286
495,497,498,493,497,285
493,497,498,494,496,286
495,497,498,494,497,286
495,497,498,494,496,286
494,496,498,493,496,286
494,497,498,494,496,286
494,497,498,494,498,286
495,497,498,495,496,286
495,497,498,493,497,285
493,497,497,494,496,286
494,497,498,495,498,286
494,497,498,494,496,286
494,496,498,493,497,286
495,498,498,495,496,286
493,497,497,494,495,286
493,497,498,494,496,286
495,497,498,494,497,286
494,497,498,494,496,286
495,497,498,494,497,286
494,497,498,494,496,286
494,497,498,494,497,286
495,497,498,495,497,286
494,497,498,494,496,286
493,497,498,495,497,286
494,497,498,495,496,286
494,497,498,494,498,286
495,497,499,494,497,286
494,497,498,494,496,286
494,497,498,494,496,286
487,497,498,494,496,286
495,497,498,494,496,286
495,497,498,494,497,286
494,497,498,494,496,286
