645,0.062,2.2915,-0.3226,-0.3312,1.2342,0.979
651,0.062,2.2915,-0.4032,-0.396,-2.1009,-1.7929
657,0.062,2.2865,-0.4032,-0.4025,-1.2246,-1.2815
663,0.061,2.2865,-0.4098,-0.4091,-1.3338,-1.3286
669,0.061,2.2815,-0.4918,-0.4835,-3.7614,-3.5181
675,0.061,2.2815,-0.4098,-0.4172,-2.8534,-2.9199
681,0.061,2.2815,-0.4098,-0.4106,-2.7041,-2.7257
688,0.062,2.2815,-0.3226,-0.3314,-0.1893,-0.4429
694,0.062,2.2815,-0.2419,-0.2509,2.4183,2.1322
700,0.062,2.2765,-0.2419,-0.2428,2.6791,2.6244
706,0.061,2.2765,-0.2459,-0.2456,1.4037,1.5257
712,0.061,2.2715,-0.3279,-0.3196,1.2522,1.2796
718,0.061,2.2715,-0.2459,-0.2533,2.4463,2.3297
724,0.061,2.2665,-0.3279,-0.3204,1.454,1.5415
731,0.062,2.2615,-0.3226,-0.3224,2.5995,2.4937
737,0.062,2.2615,-0.3226,-0.3226,1.5266,1.6233
743,0.062,2.2565,-0.4032,-0.3952,0.2487,0.3861
749,0.061,2.2565,-0.4098,-0.4084,-1.2621,-1.0972
755,0.061,2.2565,-0.4098,-0.4097,-2.6034,-2.4528
761,0.061,2.2515,-0.4098,-0.4098,-2.7376,-2.7091
768,0.062,2.2515,-0.4032,-0.4039,-2.5531,-2.5687
774,0.062,2.2465,-0.4032,-0.4033,-1.3492,-1.4711
780,0.062,2.2465,-0.4032,-0.4032,-2.4186,-2.3239
786,0.062,2.2415,-0.4032,-0.4032,-1.3358,-1.4346
792,0.061,2.2415,-0.3279,-0.3354,-0.2138,-0.3359
798,0.061,2.2415,-0.3279,-0.3286,-0.0994,-0.123
804,0.061,2.2365,-0.3279,-0.3279,1.1019,0.9794
811,0.062,2.2365,-0.3226,-0.3231,1.375,1.3354
817,0.062,2.2365,-0.3226,-0.3226,1.4041,1.3972
823,0.062,2.2315,-0.3226,-0.3226,1.407,1.4061
829,0.061,2.2315,-0.3279,-0.3273,1.2549,1.27
835,0.061,2.2265,-0.3279,-0.3278,1.2372,1.2405
841,0.061,2.2265,-0.3279,-0.3279,1.2355,1.236
847,0.061,2.2265,-0.2459,-0.2541,2.4447,2.3238
854,0.062,2.2215,-0.3226,-0.3157,0.3173,0.5179
860,0.062,2.2215,-0.3226,-0.3219,0.1085,0.1494
866,0.062,2.2215,-0.2419,-0.2499,1.2582,1.1474
872,0.061,2.2165,-0.3279,-0.3201,0.0498,0.1596
878,0.061,2.2165,-0.3279,-0.3271,-0.0731,-0.0498
884,0.061,2.2165,-0.2459,-0.254,1.124,1.0066
890,0.061,2.2165,-0.2459,-0.2467,1.3217,1.2902
897,0.062,2.2115,-0.2419,-0.2424,1.3775,1.3688
903,0.062,2.2115,-0.2419,-0.242,1.3853,1.3836
909,0.062,2.2115,-0.2419,-0.2419,0.1962,0.3149
915,0.061,2.2065,-0.2459,-0.2455,1.1512,1.0676
921,0.061,2.2065,-0.2459,-0.2459,1.2464,1.2285
927,0.061,2.2065,-0.2459,-0.2459,0.0661,0.1824
933,0.061,2.2015,-0.2459,-0.2459,1.216,1.1127
940,0.062,2.2015,-0.2419,-0.2423,1.3671,1.3417
946,0.062,2.2015,-0.2419,-0.242,0.1943,0.3091
952,0.062,2.2015,-0.2419,-0.2419,0.0771,0.1003
958,0.061,2.2015,-0.1639,-0.1717,1.1586,1.0528
964,0.061,2.2015,-0.1639,-0.1647,1.2667,1.2453
970,0.061,2.1965,-0.2459,-0.2378,0.0681,0.1858
976,0.061,2.1965,-0.1639,-0.1713,1.2162,1.1132
983,0.062,2.1965,-0.1613,-0.1623,1.3479,1.3244
989,0.062,2.1965,-0.1613,-0.1614,1.363,1.3592
995,0.062,2.1965,-0.0806,-0.0887,2.5351,2.4175
1001,0.061,2.1915,-0.1639,-0.1564,1.4085,1.5094
1007,0.061,2.1965,-0.082,-0.0894,2.501,2.4018
1013,0.061,2.1915,-0.1639,-0.1565,1.4009,1.501
1019,0.061,2.1915,-0.1639,-0.1632,0.1401,0.2762
1026,0.062,2.1915,-0.1613,-0.1615,0.0522,0.0746
1032,0.062,2.1915,-0.0806,-0.0887,2.4042,2.1712
1038,0.062,2.1915,-0.0806,-0.0815,1.4495,1.5217
1044,0.061,2.1915,-0.082,-0.0819,1.3177,1.3381
1050,0.061,2.1915,-0.082,-0.082,1.3021,1.3057
1056,0.061,2.1915,-0.082,-0.082,0.1108,0.2303
1061,0.06,2.1915,0.0,-0.0082,2.6069,2.3692
1068,0.061,2.1915,-0.082,-0.0746,0.243,0.4557
1074,0.061,2.1915,0.0,-0.0075,2.5653,2.3543
1080,0.061,2.1915,0.0,-0.0007,2.6752,2.6431
1086,0.06,2.1915,0.0,-0.0001,2.6913,2.6865
1092,0.06,2.1915,0.0,-0.0,1.4788,1.5996
1098,0.06,2.1915,0.0,-0.0,1.3575,1.3817
1104,0.06,2.1915,0.0,-0.0,1.3652,1.3669
1111,0.061,2.1865,-0.082,-0.0738,0.1342,0.2575
1117,0.061,2.1865,-0.082,-0.0811,0.0134,0.0378
1123,0.062,2.1865,-0.0806,-0.0807,-1.3016,-1.1676
1129,0.061,2.1865,-0.082,-0.0818,-0.1189,-0.2238
1135,0.061,2.1865,-0.082,-0.082,-1.3435,-1.2316
1141,0.061,2.1865,-0.082,-0.082,-1.3437,-1.3325
1147,0.061,2.1865,-0.082,-0.082,-1.3438,-1.3426
1155,0.063,2.1865,-0.0794,-0.0796,-1.2639,-1.2718
1161,0.063,2.1865,-0.0794,-0.0794,-1.2602,-1.2614
1167,0.063,2.1865,-0.0794,-0.0794,-1.2598,-1.26
1173,0.062,2.1865,0.0,-0.0079,1.1899,0.9449
1179,0.062,2.1865,0.0,-0.0008,1.3089,1.2725
1185,0.062,2.1865,0.0,-0.0001,1.3016,1.2987
1191,0.062,2.1865,0.0,-0.0,1.32,1.3179
1197,0.062,2.1865,0.0,-0.0,1.3219,1.3215
1203,0.062,2.1865,0.0,-0.0,1.3221,1.322
1209,0.062,2.1865,0.0,-0.0,1.3221,1.3221
1215,0.06,2.1865,0.0,-0.0,1.3271,1.3266
1221,0.06,2.1865,0.0,-0.0,1.3232,1.3236
1227,0.06,2.1915,0.0833,0.075,2.5729,2.4479
1233,0.06,2.1865,0.0,0.0075,0.0,0.2448
1240,0.061,2.1865,0.0,0.0008,0.0,0.0245
1246,0.061,2.1865,0.0,0.0001,0.0,0.0024
1252,0.061,2.1865,0.0,0.0,0.0,0.0002
1257,0.06,2.1865,0.0,0.0,0.0,0.0
1263,0.06,2.1865,0.0,0.0,0.0,0.0
1269,0.06,2.1865,0.0,0.0,0.0,0.0
1275,0.06,2.1865,0.0,0.0,0.0,0.0
1282,0.061,2.1865,0.0,0.0,0.0,0.0
1288,0.061,2.1865,-0.082,-0.0738,-2.4389,-2.195
1294,0.061,2.1865,0.0,-0.0074,0.0,-0.2195
1300,0.06,2.1865,0.0,-0.0007,0.0,-0.022
1306,0.06,2.1865,0.0,-0.0001,0.0,-0.0022
1312,0.06,2.1865,0.0,-0.0,0.0,-0.0002
1317,0.06,2.1865,0.0,-0.0,0.0,-0.0
1324,0.061,2.1915,0.082,0.0738,1.2094,1.0884
1330,0.061,2.1865,0.0,0.0074,0.0,0.1088
1336,0.061,2.1865,0.0,0.0007,0.0,0.0109
1342,0.06,2.1865,0.0,0.0001,0.0,0.0011
1348,0.06,2.1865,0.0,0.0,1.2295,1.1067
1354,0.06,2.1865,0.0,0.0,0.0,0.1107
1360,0.06,2.1865,0.0,0.0,0.0,0.0111
1366,0.06,2.1915,0.0833,0.075,1.25,1.1261
1372,0.06,2.1865,0.0,0.0075,0.0,0.1126
1378,0.061,2.1865,0.0,0.0008,0.0,0.0113
1384,0.06,2.1915,0.0,0.0001,-1.2295,-1.1055
1390,0.06,2.1865,0.0,0.0,0.0,-0.1105
1396,0.06,2.1865,0.0,0.0,0.0,-0.0111
1402,0.06,2.1865,0.0,0.0,0.0,-0.0011
1409,0.061,2.1915,0.082,0.0738,1.2094,1.0883
1415,0.061,2.1865,0.0,0.0074,0.0,0.1088
1420,0.06,2.1865,0.0,0.0007,0.0,0.0109
1426,0.06,2.1865,-0.0833,-0.0749,-2.4988,-2.2479
1432,0.06,2.1865,0.0,-0.0075,0.0,-0.2248
1438,0.06,2.1865,0.0,-0.0007,0.0,-0.0225
1444,0.06,2.1865,-0.0833,-0.0751,-1.2513,-1.1284
1451,0.061,2.1915,0.082,0.0663,1.0863,0.8648
1457,0.061,2.1865,0.0,0.0066,0.0,0.0865
1463,0.061,2.1865,0.0,0.0007,0.0,0.0086
1469,0.06,2.1865,-0.0833,-0.0749,-2.4785,-2.2297
1475,0.06,2.1865,0.0,-0.0075,0.0,-0.223
1481,0.061,2.1865,0.0,-0.0007,0.0,-0.0223
1487,0.061,2.1865,0.0,-0.0001,1.2283,1.1033
1494,0.062,2.1865,0.0,-0.0,0.0,0.1103
1500,0.062,2.1865,0.0,-0.0,0.0,0.011
1506,0.062,2.1915,0.0806,0.0726,2.3816,2.1445
1511,0.06,2.1865,-0.0833,-0.0677,-2.2335,-1.7957
1518,0.061,2.1865,0.0,-0.0068,0.0,-0.1796
1523,0.06,2.1865,0.0,-0.0007,0.0,-0.018
1529,0.06,2.1865,0.0,-0.0001,1.2489,1.1222
1536,0.061,2.1865,0.0,-0.0,0.0,0.1122
1542,0.061,2.1865,0.0,-0.0,0.0,0.0112
1548,0.061,2.1865,0.0,-0.0,0.0,0.0011
1554,0.06,2.1865,0.0,-0.0,0.0,0.0001
1560,0.06,2.1865,0.0,-0.0,0.0,0.0
1566,0.06,2.1915,0.0,-0.0,-1.2097,-1.0887
1572,0.061,2.1865,0.0,-0.0,1.1105,0.8906
1579,0.061,2.1865,0.0,-0.0,0.0,0.0891
1585,0.062,2.1915,0.0806,0.0726,1.1707,1.0625
1590,0.061,2.1915,0.082,0.081,1.3284,1.3018
1596,0.06,2.1865,0.0,0.0081,0.0,0.1302
1602,0.06,2.1865,0.0,0.0008,0.0,0.013
1608,0.06,2.1865,0.0,0.0001,0.0,0.0013
1614,0.06,2.1865,0.0,0.0,0.0,0.0001
1620,0.06,2.1865,0.0,0.0,0.0,0.0
1627,0.061,2.1915,0.0,0.0,0.0,0.0
1632,0.06,2.1865,0.0,0.0,0.0,0.0
1638,0.059,2.1865,0.0,0.0,0.0,0.0
1644,0.059,2.1915,0.0,0.0,-1.2302,-1.1072
1650,0.06,2.1865,-0.0833,-0.075,-2.6005,-2.4512
1656,0.06,2.1915,0.0833,0.0675,1.125,0.7674
1662,0.06,2.1865,0.0,0.0068,0.0,0.0767
1669,0.061,2.1865,0.0,0.0007,0.0,0.0077
1675,0.061,2.1865,0.0,0.0001,0.0,0.0008
1681,0.061,2.1865,0.0,0.0,0.0,0.0001
1686,0.059,2.1865,-0.0847,-0.0763,-1.2928,-1.1635
1693,0.061,2.1865,0.0,-0.0076,0.0,-0.1163
1698,0.06,2.1865,0.0,-0.0008,0.0,-0.0116
1704,0.06,2.1915,0.0,-0.0001,0.0,-0.0012
1711,0.061,2.1865,0.0,-0.0,1.2295,1.1065
1717,0.061,2.1865,-0.082,-0.0738,-2.316,-1.9737
1723,0.061,2.1865,0.0,-0.0074,0.0,-0.1974
1729,0.06,2.1865,0.0,-0.0007,0.0,-0.0197
1735,0.06,2.1865,0.0,-0.0001,0.0,-0.002
1741,0.06,2.1915,0.0833,0.075,1.2499,1.1247
1747,0.061,2.1915,0.082,0.0813,2.5827,2.4369
1754,0.061,2.1865,0.0,0.0081,0.0,0.2437
1760,0.062,2.1865,0.0,0.0008,0.0,0.0244
1766,0.062,2.1865,-0.0806,-0.0725,-1.1694,-1.05
1772,0.061,2.1865,0.0,-0.0073,0.0,-0.105
1778,0.061,2.1865,0.0,-0.0007,1.2094,1.078
1784,0.061,2.1915,0.082,0.0737,1.2082,1.1952
1790,0.061,2.1865,0.0,0.0074,0.0,0.1195
1796,0.061,2.1865,0.0,0.0007,0.0,0.012
1802,0.061,2.1865,-0.082,-0.0737,-2.4376,-2.1926
1808,0.061,2.1865,-0.082,-0.0811,-2.6625,-2.6155
1814,0.06,2.1865,0.0,-0.0081,0.0,-0.2616
1820,0.06,2.1865,0.0,-0.0008,0.0,-0.0262
1826,0.06,2.1915,0.0833,0.0749,2.457,2.2087
1832,0.06,2.1865,0.0,0.0075,0.0,0.2209
1839,0.061,2.1865,0.0,0.0007,0.0,0.0221
1845,0.061,2.1915,0.0,0.0001,-1.2082,-1.0852
1851,0.061,2.1865,0.0,0.0,0.0,-0.1085
1857,0.061,2.1915,0.082,0.0738,1.2094,1.0776
1863,0.061,2.1865,0.0,0.0074,1.2082,1.1951
1869,0.061,2.1865,0.0,0.0007,1.3302,1.3167
1875,0.061,2.1865,0.0,0.0001,0.0,0.1317
1882,0.062,2.1865,0.0,0.0,0.0,0.0132
1887,0.061,2.1865,-0.082,-0.0738,-2.4376,-2.1925
1893,0.061,2.1865,0.0,-0.0074,0.0,-0.2193
1899,0.06,2.1865,0.0,-0.0007,0.0,-0.0219
1905,0.06,2.1865,-0.0833,-0.0751,-1.2513,-1.1283
1911,0.06,2.1865,0.0,-0.0075,0.0,-0.1128
1917,0.06,2.1865,-0.0833,-0.0758,-2.4921,-2.2542
1924,0.061,2.1915,0.082,0.0662,1.0852,0.7513
1930,0.061,2.1865,0.0,0.0066,0.0,0.0751
1936,0.061,2.1865,0.0,0.0007,0.0,0.0075
1942,0.06,2.1865,0.0,0.0001,0.0,0.0008
1948,0.061,2.1865,0.0,0.0,1.2094,1.0885
1954,0.061,2.1865,0.0,0.0,0.0,0.1089
1960,0.061,2.1865,0.0,0.0,0.0,0.0109
1967,0.062,2.1915,0.0806,0.0726,2.3816,2.1445
1972,0.061,2.1865,0.0,0.0073,0.0,0.2145
1978,0.061,2.1865,0.0,0.0007,1.2418,1.1391
1984,0.06,2.1915,0.0,0.0001,-1.1033,-0.879
1990,0.06,2.1915,0.0833,0.075,1.2501,1.0372
1996,0.06,2.1915,0.0833,0.0825,1.375,1.3413
2002,0.06,2.1915,0.0833,0.0833,1.3875,1.3829
2009,0.061,2.1915,0.082,0.0821,1.3459,1.3496
2015,0.061,2.1915,0.082,0.082,1.344,1.3445
2021,0.061,2.1915,0.082,0.082,1.3438,1.3439
2027,0.06,2.1915,0.0,0.0082,-1.2097,-0.9543
2033,0.061,2.1915,0.082,0.0746,1.2228,1.0051
2038,0.06,2.1865,0.0,0.0075,0.0,0.1005
2044,0.06,2.1915,0.0,0.0007,0.0,0.0101
2051,0.061,2.1915,0.0,0.0001,-1.2297,-1.1057
2057,0.061,2.1915,0.0,0.0,-1.3525,-1.3278
2063,0.061,2.1915,0.0,0.0,-1.3648,-1.3611
2069,0.06,2.1915,0.0,0.0,-1.3683,-1.3676
2075,0.06,2.1915,0.0,0.0,-1.3664,-1.3665
2081,0.06,2.1915,0.0,0.0,-1.3662,-1.3662
2087,0.06,2.1915,0.0,0.0,0.0,-0.1366
2094,0.061,2.1915,0.0,0.0,-1.2228,-1.1142
2100,0.062,2.1915,0.0806,0.0726,1.1707,0.9422
2106,0.062,2.1915,0.0,0.0073,0.0,0.0942
2112,0.061,2.1915,0.0,0.0007,0.0,0.0094
2118,0.061,2.1965,0.082,0.0738,1.2105,1.0904
2123,0.06,2.1965,0.0833,0.0824,1.373,1.3448
2129,0.06,2.1965,0.0833,0.0832,1.3873,1.383
2136,0.061,2.1965,0.082,0.0821,1.3458,1.3495
2142,0.061,2.1965,0.082,0.082,1.3439,1.3445
2148,0.061,2.2015,0.1639,0.1557,2.5531,2.4322
2154,0.06,2.2015,0.1667,0.1656,2.7596,2.7268
2160,0.06,2.2015,0.1667,0.1666,1.5662,1.6823
2166,0.06,2.2015,0.1667,0.1667,2.7776,2.6681
2172,0.06,2.2015,0.1667,0.1667,2.7778,2.7668
2179,0.061,2.2065,0.1639,0.1642,1.4814,1.6099
2185,0.062,2.2065,0.1613,0.1616,1.2774,1.3107
2191,0.062,2.2115,0.2419,0.2339,2.4301,2.3181
2196,0.06,2.2115,0.25,0.2484,2.7717,2.7263
2202,0.06,2.2165,0.3333,0.3248,4.0477,3.9155
2208,0.06,2.2165,0.25,0.2575,1.6957,1.9177
2214,0.06,2.2165,0.25,0.2507,1.4195,1.4694
2221,0.061,2.2215,0.3279,0.3202,2.518,2.4132
2227,0.061,2.2265,0.4098,0.4009,3.8395,3.6969
2233,0.061,2.2265,0.4098,0.4089,3.9717,3.9442
2239,0.06,2.2315,0.4167,0.4159,4.1948,4.1697
2245,0.06,2.2315,0.4167,0.4166,4.2502,4.2421
2251,0.06,2.2365,0.4167,0.4167,3.046,3.1656
2257,0.061,2.2415,0.4918,0.4843,3.8672,3.797
2263,0.061,2.2415,0.4098,0.4173,1.5155,1.7436
2269,0.061,2.2415,0.4098,0.4106,2.5098,2.4332
2275,0.061,2.2465,0.4918,0.4837,3.8187,3.6801
2281,0.06,2.2515,0.5,0.4984,2.9702,3.0412
2287,0.06,2.2565,0.5,0.4998,1.6496,1.7887
2293,0.06,2.2565,0.5,0.5,1.5175,1.5446
2299,0.06,2.2615,0.5,0.5,1.4017,1.416
2306,0.061,2.2615,0.4918,0.4926,1.2464,1.2634
2312,0.061,2.2615,0.4098,0.4181,0.0238,0.1478
2318,0.061,2.2665,0.4098,0.4107,-1.2069,-1.0715
2324,0.061,2.2715,0.4918,0.4837,1.0886,0.8726
2330,0.061,2.2715,0.4918,0.491,1.3182,1.2736
2336,0.061,2.2765,0.4918,0.4917,0.1318,0.2459
2341,0.06,2.2765,0.4167,0.4242,-1.2366,-1.0883
2348,0.061,2.2765,0.3279,0.3375,-2.6613,-2.504
2354,0.061,2.2765,0.3279,0.3288,-2.8058,-2.7756
2360,0.061,2.2765,0.2459,0.2542,-4.0295,-3.9042
2366,0.06,2.2815,0.3333,0.3254,-2.7867,-2.8985
2372,0.06,2.2815,0.3333,0.3325,-1.4262,-1.5734
2378,0.06,2.2815,0.25,0.2583,-2.5402,-2.4435
2384,0.06,2.2815,0.1667,0.1758,-5.1311,-4.8623
2391,0.061,2.2815,0.1639,0.1651,-5.3421,-5.2941
2397,0.061,2.2865,0.1639,0.1641,-5.3716,-5.3639
2403,0.062,2.2865,0.1613,0.1616,-4.2356,-4.3484
2409,0.061,2.2865,0.1639,0.1637,-2.8492,-2.9991
2415,0.061,2.2865,0.1639,0.1639,-2.7036,-2.7332
2421,0.061,2.2865,0.1639,0.1639,-1.4797,-1.6051
2427,0.061,2.2915,0.1639,0.1639,-2.6473,-2.5431
2435,0.063,2.2915,0.1587,0.1593,-2.7507,-2.7299
2441,0.063,2.2915,0.1587,0.1588,-1.5789,-1.694
2447,0.063,2.2965,0.2381,0.2302,0.8625,0.6069
2452,0.061,2.2965,0.2459,0.2443,1.2985,1.2293
2458,0.061,2.3015,0.2459,0.2457,1.3392,1.3282
2464,0.061,2.3015,0.2459,0.2459,1.3823,1.3768
2470,0.061,2.3015,0.2459,0.2459,1.3475,1.3505
2477,0.062,2.3065,0.3226,0.3149,2.4355,2.327
2483,0.062,2.3065,0.3226,0.3218,2.5465,2.5245
2489,0.062,2.3065,0.2419,0.2499,1.3869,1.5007
2495,0.06,2.3115,0.3333,0.325,2.7624,2.6362
2501,0.06,2.3115,0.3333,0.3325,2.8953,2.8694
2507,0.06,2.3115,0.25,0.2582,0.468,0.7082
2513,0.061,2.3115,0.2459,0.2471,0.046,0.1122
2519,0.061,2.3115,0.1639,0.1723,-1.2047,-1.073
2525,0.061,2.3165,0.2459,0.2385,-0.1204,-0.2157
2531,0.061,2.3165,0.2459,0.2452,-0.012,-0.0324
2537,0.06,2.3165,0.1667,0.1745,-2.3399,-2.1092
2543,0.06,2.3165,0.1667,0.1675,-2.5727,-2.5263
2549,0.06,2.3215,0.25,0.2417,-0.1364,-0.3754
2555,0.06,2.3215,0.1667,0.1742,-2.5136,-2.2998
2562,0.061,2.3265,0.2459,0.2387,-1.5372,-1.6135
2568,0.061,2.3265,0.2459,0.2452,-0.2141,-0.3541
2574,0.061,2.3265,0.2459,0.2458,-0.0214,-0.0546
2580,0.061,2.3315,0.3279,0.3197,2.4166,2.1694
2586,0.061,2.3315,0.2459,0.2533,0.2416,0.4344
2592,0.061,2.3365,0.3279,0.3204,1.2335,1.1536
2598,0.061,2.3365,0.3279,0.3271,2.5017,2.3669
2605,0.062,2.3365,0.3226,0.323,2.5094,2.4952
2611,0.062,2.3415,0.3226,0.3226,1.3046,1.4236
2617,0.062,2.3415,0.3226,0.3226,2.3937,2.2967
2623,0.061,2.3415,0.2459,0.2536,0.2432,0.4486
2629,0.061,2.3415,0.2459,0.2467,0.0243,0.0667
2635,0.061,2.3465,0.3279,0.3197,1.2117,1.0972
2641,0.061,2.3465,0.2459,0.2533,-1.0881,-0.8696
2648,0.062,2.3515,0.3226,0.3157,1.006,0.8185
2653,0.061,2.3515,0.2459,0.2529,-1.1071,-0.9146
2659,0.061,2.3565,0.3279,0.3204,-0.1107,-0.1911
2665,0.06,2.3615,0.4167,0.407,1.4001,1.2409
2671,0.06,2.3615,0.3333,0.3407,0.3014,0.3953
2677,0.06,2.3665,0.4167,0.4091,1.4415,1.3368
2683,0.06,2.3665,0.4167,0.4159,2.7057,2.5688
2690,0.061,2.3715,0.4918,0.4842,3.8943,3.7617
2696,0.061,2.3715,0.4098,0.4173,1.5988,1.8151
2702,0.061,2.3815,0.5738,0.5581,4.9973,4.6791
2708,0.06,2.3815,0.5,0.5058,3.1694,3.3204
2714,0.061,2.3865,0.5738,0.567,5.1492,4.9663
2720,0.061,2.3865,0.4918,0.4993,2.9336,3.1369
2726,0.061,2.3965,0.5738,0.5663,2.6112,2.6638
2733,0.062,2.3965,0.5645,0.5647,3.6127,3.5178
2739,0.062,2.4015,0.5645,0.5645,2.5075,2.6085
2745,0.062,2.4065,0.6452,0.6371,3.5676,3.4717
2750,0.06,2.4065,0.5833,0.5887,1.7415,1.9145
2756,0.06,2.4115,0.6667,0.6589,4.0266,3.8154
2762,0.06,2.4165,0.5833,0.5909,0.546,0.873
2768,0.06,2.4215,0.6667,0.6591,2.5545,2.3864
2775,0.061,2.4215,0.5738,0.5823,0.2513,0.4648
2781,0.061,2.4265,0.6557,0.6484,2.4438,2.2459
2787,0.061,2.4315,0.5738,0.5812,0.2444,0.4446
2793,0.06,2.4315,0.5833,0.5831,0.3072,0.3209
